data;id_compra;loja;vendedor;produto;cliente_nome;cliente_genero;forma_pagamento
2025-03-04 03:44:05.586459;213;Belo Horizonte;Fernanda Costa;Tablet Apple iPad;Bridgette Rivas;feminino;boleto
2025-03-04 19:59:03.990986;214;Belo Horizonte;Carlos Silva;Smartwatch Garmin;James Painter;masculino;cartão de crédito
2025-03-04 21:37:06.755113;215;Porto Alegre;Roberto Ferreira;Tablet Apple iPad;Julia Copeland;feminino;cartão de crédito
2025-03-04 23:12:05.233428;216;Porto Alegre;Mariana Gomes;Tablet Apple iPad;Velma Camacho;feminino;pix
2025-03-05 18:17:07.055870;217;Belo Horizonte;Fernanda Costa;Smartwatch Garmin;Doris Magnuson;feminino;pix
2025-03-05 18:21:04.413299;218;Florianópolis;Lucas Pereira;Smartwatch Garmin;Tiffany Hart;feminino;pix
2025-03-06 01:39:03.990811;219;São Paulo;Ana Oliveira;Tablet Apple iPad;Charlotte Moore;feminino;dinheiro
2025-03-06 18:01:07.458550;220;São Paulo;Lucas Pereira;Smartwatch Garmin;Jeremy Coulston;masculino;dinheiro
2025-03-06 18:09:05.599424;221;Belo Horizonte;Carlos Silva;Notebook Dell Inspiron;Frank Perez;masculino;pix
2025-03-06 19:26:04.045911;222;São Paulo;Ana Oliveira;Smartwatch Garmin;Caridad Walker;feminino;pix
2025-03-07 02:34:04.870140;223;Florianópolis;Gabriela Santos;Fone de Ouvido Sony;Brenda Wehling;feminino;cartão de crédito
2025-03-07 17:45:03.799595;224;Rio de Janeiro;Pedro Souza;Notebook Dell Inspiron;Frank Horton;masculino;cartão de crédito
2025-03-07 18:27:07.260878;225;Porto Alegre;Roberto Ferreira;Smartwatch Garmin;Robert Small;masculino;boleto
2025-03-07 18:28:04.073675;226;São Paulo;Ana Oliveira;Smartphone Samsung Galaxy;Jennifer Horton;feminino;cartão de crédito
2025-03-07 19:09:05.752524;227;Florianópolis;Gabriela Santos;Tablet Apple iPad;Karol Madonia;feminino;boleto
2025-03-07 20:54:07.338886;228;Belo Horizonte;Carlos Silva;Smartphone Samsung Galaxy;Steven Watkins;masculino;cartão de crédito
2025-03-07 22:18:04.153003;229;São Paulo;Lucas Pereira;Smartwatch Garmin;Billy Lisa;masculino;boleto
2025-03-08 00:44:06.752421;230;Belo Horizonte;Fernanda Costa;Notebook Dell Inspiron;Brandon Keitt;masculino;dinheiro
2025-03-08 03:28:05.622228;231;Belo Horizonte;Carlos Silva;Smartphone Samsung Galaxy;Diana Chambers;feminino;dinheiro
2025-03-08 22:20:05.232498;232;Belo Horizonte;Carlos Silva;Tablet Apple iPad;Charles Kearns;masculino;pix
2025-03-08 22:36:07.413115;233;Belo Horizonte;Carlos Silva;Notebook Dell Inspiron;Sherrie Kaneta;feminino;dinheiro
2025-03-08 22:42:04.576264;234;Belo Horizonte;Fernanda Costa;Smartwatch Garmin;Helen Keaton;feminino;dinheiro
2025-03-08 23:34:03.552197;235;Rio de Janeiro;Juliana Almeida;Smartphone Samsung Galaxy;Merrill Schuetze;masculino;dinheiro
2025-03-09 00:53:06.098035;236;Porto Alegre;Mariana Gomes;Fone de Ouvido Sony;Isabella Cannellos;feminino;dinheiro
2025-03-09 02:35:04.061132;237;Rio de Janeiro;Pedro Souza;Smartwatch Garmin;Alejandro Allison;masculino;cartão de crédito
2025-03-09 02:57:06.311806;238;Rio de Janeiro;Pedro Souza;Smartwatch Garmin;Richard Fultz;masculino;boleto
2025-03-09 03:18:04.283108;239;Porto Alegre;Roberto Ferreira;Smartphone Samsung Galaxy;Joyce Bonds;feminino;boleto
2025-03-09 20:50:03.480388;240;Porto Alegre;Roberto Ferreira;Notebook Dell Inspiron;Tracy Spencer;feminino;dinheiro
2025-03-09 23:20:04.107165;241;Porto Alegre;Roberto Ferreira;Smartphone Samsung Galaxy;Merle Garcia;feminino;pix
2025-03-10 04:00:05.853157;242;Florianópolis;Gabriela Santos;Fone de Ouvido Sony;Herbert James;masculino;boleto
2025-03-11 01:28:03.456952;243;Rio de Janeiro;Juliana Almeida;Fone de Ouvido Sony;Kathryn Farmer;feminino;pix
2025-03-11 01:54:06.520509;244;Florianópolis;Gabriela Santos;Smartphone Samsung Galaxy;Thelma Streeter;feminino;dinheiro
2025-03-11 19:24:04.960695;245;Rio de Janeiro;Juliana Almeida;Tablet Apple iPad;Laura Clay;feminino;boleto
2025-03-11 20:14:07.541822;246;Rio de Janeiro;Juliana Almeida;Smartwatch Garmin;Anthony Adams;masculino;dinheiro
2025-03-11 21:16:07.336959;247;Rio de Janeiro;Juliana Almeida;Notebook Dell Inspiron;Erik Wild;masculino;pix
2025-03-11 21:53:06.989257;248;São Paulo;Ana Oliveira;Fone de Ouvido Sony;Mirna Taylor;feminino;dinheiro
2025-03-12 01:34:06.008833;249;Rio de Janeiro;Juliana Almeida;Smartphone Samsung Galaxy;Emma Hopkins;feminino;boleto
2025-03-12 17:34:06.209745;250;Porto Alegre;Mariana Gomes;Tablet Apple iPad;Maggie Ross;feminino;cartão de crédito
2025-03-13 00:56:05.992250;251;Rio de Janeiro;Pedro Souza;Smartwatch Garmin;Marie Sacco;feminino;cartão de crédito
2025-03-13 01:16:05.233738;252;Porto Alegre;Mariana Gomes;Fone de Ouvido Sony;Andrew Allen;masculino;cartão de crédito
2025-03-13 03:06:06.826188;253;Porto Alegre;Mariana Gomes;Tablet Apple iPad;Gary Hardin;masculino;cartão de crédito
2025-03-13 21:27:04.554633;254;Rio de Janeiro;Juliana Almeida;Smartphone Samsung Galaxy;Danny Lauer;masculino;cartão de crédito
2025-03-13 23:29:07.261235;255;Rio de Janeiro;Juliana Almeida;Notebook Dell Inspiron;Mark Zapata;masculino;dinheiro
2025-03-14 03:40:04.072737;256;Florianópolis;Gabriela Santos;Notebook Dell Inspiron;Megan Mitchell;feminino;cartão de crédito
2025-03-14 17:32:06.342811;257;Porto Alegre;Mariana Gomes;Tablet Apple iPad;Joseph Madrid;masculino;cartão de crédito
2025-03-14 18:57:06.756890;258;Rio de Janeiro;Juliana Almeida;Notebook Dell Inspiron;James Guerra;masculino;boleto
2025-03-14 19:09:07.393700;259;Florianópolis;Gabriela Santos;Smartwatch Garmin;John Baron;masculino;dinheiro
2025-03-14 19:12:03.887628;260;Florianópolis;Gabriela Santos;Smartphone Samsung Galaxy;Randy Johnson;masculino;pix
2025-03-14 19:17:06.435496;261;Florianópolis;Gabriela Santos;Smartwatch Garmin;Linda Fay;feminino;boleto
2025-03-14 20:21:03.550930;262;Belo Horizonte;Fernanda Costa;Notebook Dell Inspiron;Ethel Robins;feminino;boleto
2025-03-14 20:53:03.859996;263;São Paulo;Ana Oliveira;Smartphone Samsung Galaxy;Joseph Stamper;masculino;cartão de crédito
2025-03-14 21:45:03.981096;264;Belo Horizonte;Carlos Silva;Smartphone Samsung Galaxy;Jason Beard;masculino;pix
2025-03-15 00:24:04.953387;265;Belo Horizonte;Carlos Silva;Notebook Dell Inspiron;Thomas Baker;masculino;cartão de crédito
2025-03-15 00:48:03.648351;266;Florianópolis;Lucas Pereira;Smartphone Samsung Galaxy;Shirley Smith;feminino;dinheiro
2025-03-15 03:11:07.647619;267;São Paulo;Ana Oliveira;Smartwatch Garmin;Thomas Brown;masculino;boleto
2025-03-15 18:35:05.991964;268;Porto Alegre;Mariana Gomes;Smartwatch Garmin;Lisa Barker;feminino;pix
2025-03-15 18:39:05.738732;269;São Paulo;Ana Oliveira;Smartphone Samsung Galaxy;Jacquelyn Barnwell;feminino;pix
2025-03-15 19:42:04.019394;270;São Paulo;Ana Oliveira;Notebook Dell Inspiron;Jesse Romero;masculino;dinheiro
2025-03-15 21:00:06.828236;271;Belo Horizonte;Fernanda Costa;Tablet Apple iPad;Ruth Wheeler;feminino;pix
2025-03-16 18:03:04.869935;272;Belo Horizonte;Carlos Silva;Notebook Dell Inspiron;Carl Fowler;masculino;boleto
2025-03-16 18:47:07.001791;273;São Paulo;Ana Oliveira;Smartphone Samsung Galaxy;Jerry Aparicio;masculino;boleto
2025-03-16 18:50:07.655183;274;Belo Horizonte;Fernanda Costa;Smartwatch Garmin;Charles Mclendon;masculino;pix
2025-03-16 19:36:04.381343;275;São Paulo;Ana Oliveira;Smartwatch Garmin;Chris Denny;masculino;cartão de crédito
2025-03-17 17:27:05.433068;276;Rio de Janeiro;Juliana Almeida;Notebook Dell Inspiron;Kevin Winget;masculino;cartão de crédito
2025-03-17 19:39:03.647231;277;São Paulo;Ana Oliveira;Fone de Ouvido Sony;Dorothy Downing;feminino;pix
2025-03-17 20:12:07.252015;278;Florianópolis;Gabriela Santos;Fone de Ouvido Sony;Jesse Dunaway;masculino;cartão de crédito
2025-03-17 21:31:07.673415;279;São Paulo;Ana Oliveira;Smartwatch Garmin;Russell Hammond;masculino;cartão de crédito
2025-03-17 23:13:04.966208;280;Florianópolis;Gabriela Santos;Fone de Ouvido Sony;Amelia Boisvert;feminino;dinheiro
2025-03-18 00:14:06.990671;281;São Paulo;Ana Oliveira;Smartwatch Garmin;David Roberson;masculino;cartão de crédito
2025-03-18 03:02:05.373352;282;Rio de Janeiro;Juliana Almeida;Smartphone Samsung Galaxy;Mark Canter;masculino;pix
2025-03-18 17:52:06.334066;283;Rio de Janeiro;Pedro Souza;Smartphone Samsung Galaxy;Alexis Pigman;masculino;pix
2025-03-18 22:24:07.401629;284;Belo Horizonte;Carlos Silva;Smartwatch Garmin;Susan Washington;feminino;boleto
2025-03-19 02:18:07.407958;285;Belo Horizonte;Carlos Silva;Tablet Apple iPad;Brian Cannady;masculino;pix
2025-03-19 19:27:06.755381;286;Belo Horizonte;Fernanda Costa;Fone de Ouvido Sony;Carol Montgomery;feminino;boleto
2025-03-19 19:54:03.994439;287;Porto Alegre;Mariana Gomes;Fone de Ouvido Sony;Nicki Leggett;feminino;cartão de crédito
2025-03-19 20:25:05.201686;288;Porto Alegre;Mariana Gomes;Fone de Ouvido Sony;Jeffrey Hernandez;masculino;cartão de crédito
2025-03-19 21:03:03.333349;289;Rio de Janeiro;Juliana Almeida;Smartphone Samsung Galaxy;Milo Shealy;masculino;boleto
2025-03-19 22:19:05.413643;290;Florianópolis;Gabriela Santos;Smartphone Samsung Galaxy;Maxine Arnett;feminino;boleto
2025-03-20 01:39:03.661149;291;Florianópolis;Gabriela Santos;Notebook Dell Inspiron;Joshua Avery;masculino;cartão de crédito
2025-03-20 03:34:04.539651;292;Belo Horizonte;Carlos Silva;Fone de Ouvido Sony;Gonzalo Gauthier;masculino;cartão de crédito
2025-03-20 23:16:03.610564;293;Rio de Janeiro;Juliana Almeida;Fone de Ouvido Sony;Ronald Curtis;masculino;cartão de crédito
2025-03-21 03:46:07.341160;294;Porto Alegre;Mariana Gomes;Notebook Dell Inspiron;Robert Panora;masculino;dinheiro
2025-03-21 18:30:05.460752;295;Belo Horizonte;Fernanda Costa;Tablet Apple iPad;Laurie Moreles;feminino;boleto
2025-03-21 21:07:07.003647;296;Belo Horizonte;Carlos Silva;Notebook Dell Inspiron;Oliver Schuyler;masculino;boleto
2025-03-22 03:14:04.967711;297;Florianópolis;Gabriela Santos;Smartphone Samsung Galaxy;Julie Alvarado;feminino;dinheiro
2025-03-22 21:00:05.275254;298;Belo Horizonte;Fernanda Costa;Smartphone Samsung Galaxy;Jacqueline Willis;feminino;cartão de crédito
2025-03-22 23:04:07.511452;299;Porto Alegre;Roberto Ferreira;Fone de Ouvido Sony;Beatrice Bey;feminino;boleto
2025-03-22 23:19:06.352204;300;Rio de Janeiro;Pedro Souza;Notebook Dell Inspiron;Gussie Benson;feminino;dinheiro
2025-03-23 02:10:07.697133;301;Florianópolis;Gabriela Santos;Smartphone Samsung Galaxy;Glenn Cardwell;masculino;pix
2025-03-23 02:25:05.451689;302;Florianópolis;Lucas Pereira;Tablet Apple iPad;Michael Smith;masculino;pix
2025-03-23 03:29:03.329467;303;Belo Horizonte;Carlos Silva;Smartphone Samsung Galaxy;Melissa Laffey;feminino;boleto
2025-03-23 18:47:07.409536;304;Belo Horizonte;Fernanda Costa;Smartphone Samsung Galaxy;Peter Sansone;masculino;pix
2025-03-23 19:13:04.033831;305;Porto Alegre;Roberto Ferreira;Tablet Apple iPad;Tyson Delaine;masculino;cartão de crédito
2025-03-23 19:30:05.300607;306;Rio de Janeiro;Pedro Souza;Fone de Ouvido Sony;Margaret Mancuso;feminino;pix
2025-03-23 23:25:06.082993;307;Rio de Janeiro;Juliana Almeida;Fone de Ouvido Sony;Eugene Weatherly;masculino;boleto
2025-03-24 02:48:06.873743;308;Florianópolis;Lucas Pereira;Fone de Ouvido Sony;Dorothy House;feminino;pix
2025-03-24 18:20:06.480727;309;Rio de Janeiro;Pedro Souza;Smartphone Samsung Galaxy;Sharon Franklin;feminino;dinheiro
2025-03-24 19:00:03.713423;310;Rio de Janeiro;Juliana Almeida;Notebook Dell Inspiron;Nakia Frye;feminino;boleto
2025-03-25 00:59:04.306889;311;Porto Alegre;Mariana Gomes;Fone de Ouvido Sony;James Council;masculino;pix
2025-03-25 03:00:07.338749;312;Belo Horizonte;Carlos Silva;Tablet Apple iPad;Terry Evans;feminino;pix
2025-03-25 20:05:04.159156;313;Florianópolis;Lucas Pereira;Tablet Apple iPad;Clarence Johnson;masculino;cartão de crédito
2025-03-25 20:10:06.312853;314;Rio de Janeiro;Juliana Almeida;Fone de Ouvido Sony;Jeremy Chesser;masculino;cartão de crédito
2025-03-25 21:41:07.386357;315;Belo Horizonte;Fernanda Costa;Tablet Apple iPad;Lonnie Vallejo;masculino;dinheiro
2025-03-25 22:19:03.958689;316;Rio de Janeiro;Pedro Souza;Notebook Dell Inspiron;Anthony Mccormack;masculino;dinheiro
2025-03-26 03:10:07.557207;317;São Paulo;Lucas Pereira;Smartwatch Garmin;Nicole Rochford;feminino;boleto
2025-03-26 19:15:04.446192;318;Rio de Janeiro;Juliana Almeida;Tablet Apple iPad;Larry Revell;masculino;dinheiro
2025-03-26 21:16:05.055492;319;Florianópolis;Gabriela Santos;Tablet Apple iPad;Sharon Johnson;feminino;boleto
2025-03-27 02:06:04.026991;320;Rio de Janeiro;Juliana Almeida;Notebook Dell Inspiron;Kelly Gonzalez;feminino;cartão de crédito
2025-03-27 02:40:04.221178;321;Belo Horizonte;Carlos Silva;Notebook Dell Inspiron;Michael Gonzalez;masculino;dinheiro
2025-03-27 17:23:04.133483;322;São Paulo;Lucas Pereira;Fone de Ouvido Sony;Lula Johnson;feminino;pix
2025-03-27 19:55:06.584161;323;São Paulo;Lucas Pereira;Notebook Dell Inspiron;John Kim;masculino;pix
2025-03-27 20:24:03.626430;324;São Paulo;Lucas Pereira;Tablet Apple iPad;Robert Kunkel;masculino;dinheiro
2025-03-27 21:13:06.216563;325;São Paulo;Lucas Pereira;Tablet Apple iPad;Tracie Schut;feminino;cartão de crédito
2025-03-27 22:17:04.304763;326;Porto Alegre;Roberto Ferreira;Smartwatch Garmin;Katrina Johns;feminino;dinheiro
2025-03-28 03:19:06.552090;327;Rio de Janeiro;Pedro Souza;Fone de Ouvido Sony;Omar Anglen;masculino;pix
2025-03-28 03:41:03.944511;328;Porto Alegre;Mariana Gomes;Notebook Dell Inspiron;Ruth Sullivan;feminino;cartão de crédito
2025-03-28 03:50:07.329610;329;Belo Horizonte;Carlos Silva;Notebook Dell Inspiron;Brandon Rios;masculino;boleto
2025-03-28 17:24:06.325389;330;São Paulo;Lucas Pereira;Fone de Ouvido Sony;Kathy Simpson;feminino;cartão de crédito
2025-03-28 20:19:05.013995;331;Florianópolis;Lucas Pereira;Smartwatch Garmin;Frances Billingsley;feminino;cartão de crédito
2025-03-28 22:05:05.200184;332;Porto Alegre;Roberto Ferreira;Fone de Ouvido Sony;Audrey Harry;feminino;dinheiro
2025-03-29 02:41:07.456822;333;Porto Alegre;Roberto Ferreira;Tablet Apple iPad;Ashley Greiner;feminino;cartão de crédito
2025-03-29 03:25:07.671428;334;Belo Horizonte;Fernanda Costa;Smartphone Samsung Galaxy;Reynaldo Olivarez;masculino;cartão de crédito
2025-03-29 18:05:05.656764;335;Rio de Janeiro;Juliana Almeida;Smartwatch Garmin;Elijah Atkins;masculino;dinheiro
2025-03-29 23:16:05.555064;336;Florianópolis;Gabriela Santos;Notebook Dell Inspiron;Julianne Deubner;feminino;pix
2025-03-30 00:17:06.111490;337;Belo Horizonte;Fernanda Costa;Notebook Dell Inspiron;Joanna Dike;feminino;boleto
2025-03-30 00:54:04.536133;338;Florianópolis;Gabriela Santos;Notebook Dell Inspiron;James Janis;masculino;dinheiro
2025-03-30 01:33:05.321884;339;Belo Horizonte;Fernanda Costa;Notebook Dell Inspiron;Robert Foster;masculino;cartão de crédito
2025-03-30 04:16:04.967995;340;Rio de Janeiro;Pedro Souza;Smartphone Samsung Galaxy;Matt Williams;masculino;boleto
2025-03-30 19:26:06.534850;341;Porto Alegre;Mariana Gomes;Smartwatch Garmin;Donald Moses;masculino;boleto
2025-03-30 21:19:06.378194;342;Florianópolis;Gabriela Santos;Tablet Apple iPad;Dianne Jacobs;feminino;pix
2025-03-30 22:51:04.069106;343;Rio de Janeiro;Juliana Almeida;Smartphone Samsung Galaxy;Tami Begley;feminino;dinheiro
2025-03-31 00:05:04.133275;344;Florianópolis;Lucas Pereira;Notebook Dell Inspiron;Shirley Morgan;feminino;boleto
2025-03-31 00:51:05.023090;345;Florianópolis;Gabriela Santos;Fone de Ouvido Sony;Laura Lilly;feminino;boleto
2025-03-31 01:27:05.306545;346;Belo Horizonte;Carlos Silva;Fone de Ouvido Sony;Mary Kay;feminino;boleto
2025-03-31 02:56:03.811621;347;Rio de Janeiro;Juliana Almeida;Smartwatch Garmin;Newton Lozano;masculino;boleto
2025-03-31 21:52:03.676846;348;São Paulo;Lucas Pereira;Smartphone Samsung Galaxy;Kyle Mcmillan;masculino;pix
2025-03-31 23:13:03.638863;349;São Paulo;Lucas Pereira;Fone de Ouvido Sony;Lisa Crampton;feminino;boleto
2025-03-31 23:30:04.785375;350;Porto Alegre;Roberto Ferreira;Tablet Apple iPad;Sheri Harris;feminino;pix
2025-04-01 01:08:04.525277;351;Belo Horizonte;Carlos Silva;Smartphone Samsung Galaxy;Shawn Porter;feminino;dinheiro
2025-04-01 02:49:07.555825;352;Belo Horizonte;Carlos Silva;Notebook Dell Inspiron;Amy Emerson;feminino;dinheiro
2025-04-01 03:30:07.332059;353;Porto Alegre;Roberto Ferreira;Tablet Apple iPad;Dorothy Naples;feminino;boleto
2025-04-01 17:41:04.319343;354;Florianópolis;Gabriela Santos;Smartphone Samsung Galaxy;Thomas Williams;masculino;cartão de crédito
2025-04-01 20:15:07.258347;355;Belo Horizonte;Fernanda Costa;Fone de Ouvido Sony;Carole Hogan;feminino;dinheiro
2025-04-01 20:32:06.097474;356;Porto Alegre;Mariana Gomes;Notebook Dell Inspiron;Ricardo Vance;masculino;boleto
2025-04-01 21:15:06.248440;357;Rio de Janeiro;Pedro Souza;Notebook Dell Inspiron;William Hunt;masculino;boleto
2025-04-01 22:19:04.104923;358;Porto Alegre;Roberto Ferreira;Notebook Dell Inspiron;Gary Hazelton;masculino;pix
2025-04-01 22:48:05.083453;359;São Paulo;Ana Oliveira;Smartwatch Garmin;Mary Burrell;feminino;boleto
2025-04-01 23:19:05.020947;360;Porto Alegre;Mariana Gomes;Tablet Apple iPad;Richie Hoey;masculino;boleto
2025-04-01 23:53:05.473476;361;Rio de Janeiro;Juliana Almeida;Tablet Apple iPad;Martha Chapman;feminino;cartão de crédito
2025-04-02 01:49:05.080959;362;Porto Alegre;Mariana Gomes;Tablet Apple iPad;Ray Smith;masculino;dinheiro
2025-04-02 02:39:06.911644;363;Belo Horizonte;Fernanda Costa;Smartphone Samsung Galaxy;Jacquelyn Alexander;feminino;cartão de crédito
2025-04-02 04:14:07.647965;364;Florianópolis;Lucas Pereira;Tablet Apple iPad;Gina Deleon;feminino;dinheiro
2025-04-02 19:03:03.888872;365;Porto Alegre;Roberto Ferreira;Smartphone Samsung Galaxy;Mary Blake;feminino;pix
2025-04-02 20:32:03.809076;366;Florianópolis;Lucas Pereira;Smartwatch Garmin;Jacob Alexander;masculino;boleto
2025-04-02 20:33:04.770455;367;São Paulo;Ana Oliveira;Smartphone Samsung Galaxy;Darren Coleman;masculino;pix
2025-04-02 20:39:06.879318;368;Florianópolis;Lucas Pereira;Fone de Ouvido Sony;Thomas Wright;masculino;pix
2025-04-02 23:00:05.657138;369;Porto Alegre;Mariana Gomes;Smartphone Samsung Galaxy;Rebecca Martin;feminino;dinheiro
2025-04-03 02:22:07.263431;370;Florianópolis;Gabriela Santos;Fone de Ouvido Sony;Lori Lucius;feminino;boleto
2025-04-03 19:08:03.335386;371;Rio de Janeiro;Juliana Almeida;Notebook Dell Inspiron;Chris Brinkman;masculino;cartão de crédito
2025-04-03 19:57:07.411607;372;São Paulo;Lucas Pereira;Notebook Dell Inspiron;Rodger Taggart;masculino;boleto
2025-04-03 21:40:05.702295;373;Porto Alegre;Mariana Gomes;Fone de Ouvido Sony;Chad Fane;masculino;dinheiro
2025-04-03 22:34:07.668840;374;Belo Horizonte;Carlos Silva;Fone de Ouvido Sony;Sherry Knuth;feminino;cartão de crédito
2025-04-03 23:58:03.433189;375;Belo Horizonte;Carlos Silva;Notebook Dell Inspiron;Dorothy Winters;feminino;pix
2025-04-04 01:02:03.657243;376;Porto Alegre;Roberto Ferreira;Fone de Ouvido Sony;Sarah Dominguez;feminino;boleto
2025-04-04 01:12:07.631926;377;São Paulo;Ana Oliveira;Smartphone Samsung Galaxy;Katherine Kemnitz;feminino;cartão de crédito
2025-04-04 01:18:06.580350;378;Belo Horizonte;Carlos Silva;Smartwatch Garmin;Marie Hawthorne;feminino;pix
2025-04-04 01:34:06.503433;379;São Paulo;Lucas Pereira;Notebook Dell Inspiron;Patrick Sisneros;masculino;dinheiro
2025-04-04 01:47:03.982573;380;Porto Alegre;Roberto Ferreira;Fone de Ouvido Sony;Donna Birmingham;feminino;dinheiro
2025-04-04 02:01:05.302219;381;Porto Alegre;Mariana Gomes;Smartwatch Garmin;Linda Morrell;feminino;dinheiro
2025-04-04 03:32:06.508409;382;Rio de Janeiro;Pedro Souza;Smartphone Samsung Galaxy;Minnie Mayes;feminino;pix
2025-04-04 03:55:04.802327;383;São Paulo;Ana Oliveira;Notebook Dell Inspiron;Trinidad Diebold;masculino;boleto
2025-04-04 03:58:06.347000;384;São Paulo;Lucas Pereira;Smartwatch Garmin;Michael Hodge;masculino;boleto
2025-04-04 04:02:07.441754;385;Rio de Janeiro;Pedro Souza;Fone de Ouvido Sony;Dustin Reilly;masculino;dinheiro
2025-04-04 18:03:04.934586;386;Rio de Janeiro;Pedro Souza;Tablet Apple iPad;Mary Burdick;feminino;dinheiro
2025-04-04 21:35:03.638028;387;São Paulo;Ana Oliveira;Notebook Dell Inspiron;Nell Deaton;feminino;boleto
2025-04-04 21:45:05.490321;388;Florianópolis;Gabriela Santos;Notebook Dell Inspiron;Valerie Kimbrough;feminino;pix
2025-04-04 23:05:05.657230;389;Rio de Janeiro;Pedro Souza;Smartphone Samsung Galaxy;Sylvia Devine;feminino;cartão de crédito
2025-04-05 01:33:05.429202;390;Florianópolis;Gabriela Santos;Notebook Dell Inspiron;Emily Thompson;feminino;dinheiro
2025-04-05 02:20:03.611126;391;Rio de Janeiro;Pedro Souza;Smartphone Samsung Galaxy;Louise Caudel;feminino;pix
2025-04-05 02:51:05.054475;392;São Paulo;Lucas Pereira;Fone de Ouvido Sony;Melisa Hall;feminino;dinheiro
2025-04-05 18:38:04.621692;393;Florianópolis;Gabriela Santos;Smartwatch Garmin;Louis Fuller;masculino;dinheiro
